,HANDLE,bldg_price,VB,new_construction_price,NC,side_lot_price,SL,vacant_lot_price,VL
19033,14598010026,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19034,14602030050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19035,14603050260,0.0,N/A,750.0,$750.00,281.25,$281.25,299.53110336,$299.53
19036,14603050270,0.0,N/A,750.0,$750.00,281.25,$281.25,299.52678,$299.53
19037,14603060020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19038,14604110010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19039,14605000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19040,14605000300,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19041,14606080090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19042,14607050360,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19043,14607050380,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19044,14608000012,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19045,14609030290,0.0,N/A,2343.75,"$2,343.75",879.0,$879.00,12244.30085,"$12,244.30"
19046,14609040060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19047,14610050145,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19048,14611000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19049,14611000155,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19050,14611000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19051,14611000217,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19052,14613010025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19053,14613010026,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19054,14613010030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19055,14613010160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19056,14613010445,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19057,14613010450,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19058,14613010460,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19059,14613010465,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19060,14613020115,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19061,14613020240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19062,14613110040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19063,14613110200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19064,14613110260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19065,14614000250,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19066,14614000260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19067,14617000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19068,14617000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19069,14618030010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19070,14618030070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19071,14618030080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19072,14618090070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19073,14618090180,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19074,14618100120,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19075,14618100150,0.0,N/A,7800.0,"$7,800.00",-2.0,Ineligible: frontage > 25 ft,12126.275005000001,"$12,126.28"
19076,14618100160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19077,14619000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19078,14620000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19079,14621040103,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19080,14621040104,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19081,14621040105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19082,14621040107,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19083,14621040108,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19084,14622030020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19085,14623060230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19086,14623060260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19087,14624010035,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19088,14624020152,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19089,14625040025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19090,14628050320,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19091,14628060110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19092,14628060160,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,9848.73998,"$9,848.74"
19093,14628060170,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,11687.011944999998,"$11,687.01"
19094,14631000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19095,14631000241,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19096,14634050030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19097,14634050050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19098,14634050100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19099,14634050110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19100,14638000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19101,14638000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19102,14638000280,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19103,14639000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19104,14639000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19105,14640130185,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19106,14640130260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19107,14641000025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19108,14641000026,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19109,14641000027,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19110,14642000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19111,14647000240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19112,14648000370,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19113,14648000380,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19114,14649110060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19115,14650010130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19116,14653030010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19117,14653030080,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,702.7592895,$702.76
19118,14655000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19119,14658050020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19120,14658050390,0.0,N/A,212.5,$212.50,79.7,$79.70,355.13761294,$355.14
19121,14661000290,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,8084.804869,"$8,084.80"
19122,14662000210,0.0,N/A,3400.0,"$3,400.00",1275.2,"$1,275.20",5476.4715484,"$5,476.47"
19123,14665220060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19124,14669000480,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19125,14671000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19126,14673050233,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19127,14697000031,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,380247.542,"$380,247.54"
19128,14700000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19129,14700000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19130,14709000100,1500.0,"$1,500.00",0.0,N/A,0.0,N/A,0.0,N/A
19131,14709000210,0.0,N/A,1437.5,"$1,437.50",539.5000000000001,$539.50,2114.38362095,"$2,114.38"
19132,14711000080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19133,14711000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19134,14711000240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19135,14712000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19136,14714000131,0.0,N/A,5750.0,"$5,750.00",-2.0,Ineligible: frontage > 25 ft,5057.6620545999995,"$5,057.66"
19137,14714000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19138,14722000005,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19139,14722000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19140,14733100090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19141,14733100100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19142,14733100110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19143,14739000032,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19144,14739000148,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19145,14739000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19146,14747000230,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19147,14751030100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19148,14757030050,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,39926.839567999996,"$39,926.84"
19149,14758000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19150,14763280030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19151,14765000510,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19152,14767010100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19153,14767020200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19154,14770000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19155,14773000330,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,7224.50082,"$7,224.50"
19156,14774000310,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19157,14775000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19158,14776000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19159,14777000020,0.0,N/A,4125.0,"$4,125.00",-2.0,Ineligible: frontage > 25 ft,1041.4966534,"$1,041.50"
19160,14777000040,0.0,N/A,9643.7501875,"$9,643.75",-2.0,Ineligible: frontage > 25 ft,15060.216012,"$15,060.22"
19161,14785000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19162,14786000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19163,14786000161,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19164,14788060080,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19165,14789000060,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19166,14791000020,0.0,N/A,-1.0,Contact LRA,-1.0,Contact LRA,2812.1099274,"$2,812.11"
19167,14792000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19168,14792000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19169,14792000060,0.0,N/A,62.5,$62.50,23.45,$23.45,136.37265716,$136.37
19170,14792000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19171,14792000085,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19172,14792000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19173,14792000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19174,14793000025,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19175,14794000096,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19176,14800000005,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19177,14800000341,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19178,14800000342,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19179,14802000010,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19180,14803180020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19181,14803180140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19182,14804000270,0.0,N/A,4500.0,"$4,500.00",-2.0,Ineligible: frontage > 25 ft,6841.066508999999,"$6,841.07"
19183,14807000032,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19184,14809000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19185,14810000105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19186,14810000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19187,14810000150,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19188,14811000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19189,14811000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19190,14811000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19191,14811000200,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19192,14812000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19193,14813000055,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19194,14815000570,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19195,14815000580,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19196,14816000075,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19197,14816000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19198,14817000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19199,14817000105,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19200,14818000170,0.0,N/A,2925.0,"$2,925.00",-2.0,Ineligible: frontage > 25 ft,1650.20675886,"$1,650.21"
19201,14820000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19202,14820000090,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19203,14820000170,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19204,14820000255,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19205,14820000260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19206,14820000350,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19207,14820000450,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19208,14820000455,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19209,14820000460,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19210,14821020480,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19211,14822000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19212,14822000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19213,14822000040,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,4659.02726,"$4,659.03"
19214,14822000060,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3085.7876624,"$3,085.79"
19215,14822000070,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3565.3364184,"$3,565.34"
19216,14822000085,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19217,14822000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19218,14822000120,0.0,N/A,3750.0,"$3,750.00",-2.0,Ineligible: frontage > 25 ft,10150.294584000001,"$10,150.29"
19219,14822000130,0.0,N/A,1500.0,"$1,500.00",-2.0,Ineligible: frontage > 25 ft,4059.8452080000006,"$4,059.85"
19220,14822000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19221,14822000151,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19222,14822000170,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3353.6889184,"$3,353.69"
19223,14822000180,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3571.8518424000004,"$3,571.85"
19224,14822000330,0.0,N/A,1350.0,"$1,350.00",-2.0,Ineligible: frontage > 25 ft,3632.4024928,"$3,632.40"
19225,14822000340,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3442.6547183999996,"$3,442.65"
19226,14822000350,0.0,N/A,1879.9999249999998,"$1,880.00",-2.0,Ineligible: frontage > 25 ft,5489.235760800001,"$5,489.24"
19227,14822000355,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,5244.2314624,"$5,244.23"
19228,14822000370,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3382.9855727999998,"$3,382.99"
19229,14822000380,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3365.6470512,"$3,365.65"
19230,14822000390,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3515.7424432000003,"$3,515.74"
19231,14822000400,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6759.613156000001,"$6,759.61"
19232,14822000410,0.0,N/A,2150.0,"$2,150.00",-2.0,Ineligible: frontage > 25 ft,5991.067164800001,"$5,991.07"
19233,14822000420,0.0,N/A,2100.0,"$2,100.00",-2.0,Ineligible: frontage > 25 ft,5234.5682432,"$5,234.57"
19234,14822000430,0.0,N/A,1679.00009,"$1,679.00",-2.0,Ineligible: frontage > 25 ft,2615.0065336000002,"$2,615.01"
19235,14822000450,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19236,14822000470,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19237,14822000490,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19238,14822000510,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19239,14822000520,0.0,N/A,1375.0,"$1,375.00",-2.0,Ineligible: frontage > 25 ft,3413.9376968000006,"$3,413.94"
19240,14823000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19241,14823000310,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19242,14823000315,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19243,14823000330,2000.0,"$2,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19244,14823000340,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19245,14824000040,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19246,14824000050,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19247,14824000060,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19248,14824000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19249,14824000100,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19250,14824000110,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19251,14824000120,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0271968,"$3,450.03"
19252,14824000130,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19253,14824000140,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19254,14824000180,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19255,14824000210,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19256,14824000225,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19257,14824000340,0.0,N/A,2000.0,"$2,000.00",-2.0,Ineligible: frontage > 25 ft,5520.0570648,"$5,520.06"
19258,14824000360,0.0,N/A,2000.0,"$2,000.00",-2.0,Ineligible: frontage > 25 ft,3633.173684,"$3,633.17"
19259,14824000365,0.0,N/A,2000.0,"$2,000.00",-2.0,Ineligible: frontage > 25 ft,3630.2516352000002,"$3,630.25"
19260,14824000385,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19261,14824000400,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19262,14824000410,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.1389752000005,"$6,900.14"
19263,14824000430,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.066632,"$3,450.07"
19264,14824000440,0.0,N/A,2000.0,"$2,000.00",-2.0,Ineligible: frontage > 25 ft,5520.0965,"$5,520.10"
19265,14824000450,0.0,N/A,3000.0,"$3,000.00",-2.0,Ineligible: frontage > 25 ft,8280.096776,"$8,280.10"
19266,14824000460,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0485296,"$3,450.05"
19267,14824000470,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.066632,"$3,450.07"
19268,14824000520,0.0,N/A,1437.5,"$1,437.50",-2.0,Ineligible: frontage > 25 ft,3967.567524,"$3,967.57"
19269,14824000530,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19270,14824000540,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19271,14824000550,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19272,14824000580,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19273,14824000600,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19274,14824000610,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19275,14824000620,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19276,14824000635,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0666328,"$3,450.07"
19277,14825000010,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.0822088,"$6,900.08"
19278,14825000030,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19279,14825000040,0.0,N/A,1400.0,"$1,400.00",-2.0,Ineligible: frontage > 25 ft,3864.0467048,"$3,864.05"
19280,14825000050,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19281,14825000060,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19282,14825000070,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19283,14825000095,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19284,14825000110,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.065668,"$6,900.07"
19285,14825000120,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.065423200001,"$6,900.07"
19286,14825000125,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0267632000005,"$3,450.03"
19287,14825000130,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0267632000005,"$3,450.03"
19288,14825000140,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0481184,"$3,450.05"
19289,14825000150,0.0,N/A,1850.0,"$1,850.00",-2.0,Ineligible: frontage > 25 ft,5106.0300064,"$5,106.03"
19290,14825000160,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19291,14825000190,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.082209600001,"$6,900.08"
19292,14825000200,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.065668,"$6,900.07"
19293,14825000210,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6900.082209600001,"$6,900.08"
19294,14825000220,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0267624000003,"$3,450.03"
19295,14825000230,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3450.0265896,"$3,450.03"
19296,14825000240,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19297,14825000250,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19298,14825000260,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19299,14825000280,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19300,14825000296,0.0,N/A,500.0,$500.00,187.5,$187.50,1380.7766040000001,"$1,380.78"
19301,14825000360,0.0,N/A,3750.0,"$3,750.00",-2.0,Ineligible: frontage > 25 ft,10356.957320000001,"$10,356.96"
19302,14825000385,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6904.969198400001,"$6,904.97"
19303,14825000390,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19304,14825000395,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19305,14825000410,0.0,N/A,3800.0,"$3,800.00",-2.0,Ineligible: frontage > 25 ft,6215.4660704,"$6,215.47"
19306,14825000420,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19307,14825000430,4000.0,"$4,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19308,14825000440,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19309,14825000450,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19310,14825000470,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19311,14825000480,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,3453.7502360000008,"$3,453.75"
19312,14825000490,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19313,14825000500,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6907.7836816,"$6,907.78"
19314,14825000510,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,6908.0424608,"$6,908.04"
19315,14825000520,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19316,14825000550,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19317,14825000560,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19318,14826000020,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19319,14826000030,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19320,14826000040,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6347776,"$2,437.63"
19321,14826000050,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6237872,"$2,437.62"
19322,14826000060,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
19323,14826000070,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6291936000002,"$2,437.63"
19324,14826000080,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6450184,"$2,437.65"
19325,14826000090,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6450184,"$2,437.65"
19326,14826000100,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6291936000002,"$2,437.63"
19327,14826000110,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6450184,"$2,437.65"
19328,14826000120,0.0,N/A,1250.0,"$1,250.00",468.75,$468.75,2437.6450184,"$2,437.65"
19329,14826000130,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19330,14826000160,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A
19331,14826000170,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3656.4676672000005,"$3,656.47"
19332,14826000180,0.0,N/A,1875.0,"$1,875.00",-2.0,Ineligible: frontage > 25 ft,3656.4397360000003,"$3,656.44"
19333,14826000190,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,4875.2729928,"$4,875.27"
19334,14826000200,0.0,N/A,2500.0,"$2,500.00",-2.0,Ineligible: frontage > 25 ft,4875.276071200001,"$4,875.28"
19335,14826000210,1000.0,"$1,000.00",0.0,N/A,0.0,N/A,0.0,N/A
